0.08001,83,33,16,14,5,6,7,3,4,1,0,5,3,2,1,2,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12001,221,81,44,19,23,16,13,6,9,7,7,7,6,5,3,2,2,1,5,2,3,2,1,2,1,2,0,0,0,2,1,0,1,0,0,1,2,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.16001,305,119,64,39,32,25,26,18,16,23,13,8,6,7,8,8,5,4,2,5,1,5,2,0,1,0,0,0,1,1,1,1,0,0,3,0,2,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.20001,368,163,88,65,28,32,36,13,21,15,13,12,14,17,8,10,6,3,1,3,5,4,3,4,1,1,1,2,2,2,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24001,506,215,107,90,74,57,43,39,22,23,26,20,25,22,10,9,7,8,4,6,5,6,5,5,1,4,3,4,0,0,3,2,2,1,1,0,2,2,0,0,0,0,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28001,494,221,141,100,81,53,53,37,35,29,29,28,34,24,21,22,16,15,13,13,11,5,5,9,6,4,3,5,1,1,3,2,2,1,1,2,3,3,2,2,2,5,0,0,0,0,1,1,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.32001,438,258,162,122,101,71,64,71,47,41,44,46,31,30,22,19,13,18,11,8,15,10,8,5,10,5,8,3,3,5,3,2,2,1,6,3,1,1,0,2,0,1,1,2,2,0,1,0,0,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36001,379,290,217,149,116,97,85,71,54,50,41,37,24,23,29,19,31,14,15,17,17,10,8,10,6,5,10,10,6,4,4,4,5,4,4,2,6,2,4,4,0,1,0,2,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.40001,334,299,194,183,140,115,106,83,57,59,50,49,44,33,31,30,23,25,23,19,18,15,18,8,11,8,13,5,8,7,4,2,6,5,6,4,1,2,1,3,3,2,3,3,1,5,0,0,2,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0.44001,258,295,230,190,156,121,112,107,90,63,53,61,49,43,48,30,32,33,26,18,16,23,14,13,12,10,18,7,8,6,8,4,9,7,3,3,2,7,4,6,4,2,2,1,2,2,4,3,1,2,3,0,1,1,2,1,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48001,236,315,265,200,174,155,128,102,104,75,74,56,60,45,43,45,48,32,35,42,26,17,23,20,11,19,13,12,7,14,9,10,7,7,6,11,6,5,8,8,5,2,6,1,2,3,0,2,3,6,0,1,1,1,1,0,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.52001,193,271,265,229,202,191,138,124,116,107,93,73,63,70,57,54,54,40,36,32,20,29,15,17,24,11,9,8,17,11,6,14,8,4,9,6,4,7,7,3,6,2,2,4,6,5,3,3,4,1,4,1,2,1,1,1,1,1,0,0,0,2,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56001,125,252,259,212,179,177,155,141,99,97,84,94,81,75,48,54,43,44,36,25,32,26,24,18,21,18,9,19,15,12,9,10,11,13,6,8,4,2,8,1,9,5,7,6,2,2,4,1,1,0,3,1,1,1,1,1,1,1,3,2,1,1,0,1,2,2,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0.60001,78,189,238,223,183,180,158,122,111,111,99,74,57,57,65,51,43,50,36,40,20,30,21,23,21,20,15,18,20,9,15,6,13,11,8,9,8,11,6,5,4,8,8,3,5,2,7,6,3,3,4,5,2,2,1,1,4,2,2,0,1,1,1,0,0,2,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64001,61,186,208,193,206,162,141,143,140,109,94,72,77,48,60,59,40,45,38,31,44,31,26,15,18,21,18,15,9,12,12,10,9,15,8,7,6,8,5,2,2,4,4,3,3,6,4,3,5,3,3,4,2,2,1,1,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,1,0,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68001,36,159,191,198,200,180,145,133,118,117,81,78,83,61,55,44,42,39,46,32,26,25,27,18,17,14,11,14,9,15,11,13,15,14,5,5,12,7,11,9,5,3,3,1,9,5,3,2,2,3,3,1,3,1,4,3,1,1,1,2,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.72001,17,106,152,189,174,171,139,136,120,113,104,88,77,66,54,37,40,45,44,40,31,29,26,26,19,21,20,22,18,16,12,18,10,12,13,7,9,10,5,9,6,5,3,7,6,6,5,2,4,3,2,5,1,4,0,1,1,1,3,1,0,1,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76001,6,70,138,123,126,112,122,120,120,81,82,71,53,53,53,53,45,34,24,25,40,20,22,24,17,13,17,13,14,9,11,6,8,10,8,10,9,8,4,8,4,5,2,4,3,3,4,11,1,6,0,1,1,3,3,1,2,2,0,1,1,0,0,1,0,2,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0.80001,6,46,88,110,107,100,95,80,82,74,61,63,56,39,46,34,37,27,31,27,25,19,26,19,23,21,13,11,13,11,15,21,9,13,9,5,9,5,3,3,3,2,2,4,5,6,2,3,2,2,6,2,2,2,1,3,1,0,0,1,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84001,2,27,57,72,61,78,94,84,78,71,69,48,42,54,32,43,33,34,28,31,18,22,18,25,12,14,24,15,11,8,10,10,11,10,6,11,5,4,1,4,6,5,7,5,4,3,4,0,0,1,2,2,4,1,1,3,2,0,2,2,1,0,3,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.88001,3,15,40,62,74,69,79,62,63,61,64,43,45,33,34,33,36,31,32,23,26,22,22,14,15,20,16,17,9,14,8,13,7,9,15,15,8,3,7,7,8,4,4,8,6,5,6,5,6,3,5,6,1,6,2,0,0,2,1,1,1,3,1,2,3,0,0,0,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,1,2,0,0,1,1,0,0,0,0,0,0
0.92001,0,13,29,55,56,58,57,66,50,46,43,49,39,50,47,38,23,25,34,27,24,25,22,12,15,13,18,13,18,13,13,9,14,9,12,11,7,10,5,7,2,0,5,10,10,8,5,1,4,8,1,0,5,4,1,3,1,1,3,1,0,0,3,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.96001,1,10,27,44,40,50,49,57,55,53,58,63,44,42,35,42,37,27,31,25,28,30,17,20,28,20,15,19,19,18,18,18,10,5,8,14,5,7,8,4,5,8,9,5,5,4,6,3,7,4,2,0,5,5,3,3,5,3,2,1,0,3,1,3,1,2,3,3,1,1,1,1,1,2,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1
1.00001,0,0,16,30,44,50,46,52,51,56,40,60,55,42,49,52,40,35,24,42,23,21,20,29,22,30,16,12,14,14,17,13,13,18,14,13,13,11,8,9,3,11,5,5,6,4,3,4,6,9,3,6,3,3,5,7,2,4,0,2,3,1,1,3,1,1,1,1,3,1,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
