0.08001,199,223,229,241,244,251,255,262,263,267,271,275,280,284,289,290,291,293,294,295,294,296,297,298,298,299,299,299,299,300,299,299,299,300,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,303,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302
0.12001,111,142,163,169,181,190,203,204,219,220,221,223,224,227,231,233,237,239,238,242,241,242,244,245,247,246,248,250,249,248,250,249,250,248,248,248,248,248,249,249,249,248,249,248,248,248,248,249,249,248,248,249,248,248,248,248,248,248,249,249,249,249,249,249,249,249,248,248,248,248,249,248,249,249,249,248,248,248,248,248,248,248,248,248,248,248,249,249,249,249,249,249,249,249,249,249,249,249,249,249
0.16001,61,85,104,118,139,150,158,167,186,190,197,208,208,214,220,221,226,227,228,230,233,232,232,235,235,237,235,234,236,235,236,237,234,236,236,235,237,237,237,237,237,236,235,237,237,237,237,236,236,237,237,235,235,235,236,236,236,235,235,235,235,235,235,235,235,235,236,235,235,235,235,235,235,235,235,236,236,236,236,236,235,236,235,235,236,236,235,235,235,235,235,235,235,235,235,235,235,235,235,235
0.20001,56,85,116,132,146,168,184,192,211,217,224,229,232,236,238,241,239,239,242,248,249,251,253,253,254,254,256,256,255,256,254,253,255,255,254,255,253,254,253,253,253,254,254,253,253,253,253,253,253,253,253,254,255,255,254,254,254,255,254,254,254,254,254,254,254,254,254,255,255,255,254,254,254,254,254,254,254,254,254,254,255,254,255,255,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254
0.24001,32,60,75,92,108,123,140,147,156,166,172,179,183,187,190,192,195,198,200,203,204,206,208,208,207,208,207,207,207,207,208,209,209,207,208,208,208,209,209,209,209,209,210,210,210,210,210,210,210,210,210,211,210,210,210,211,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,211,211,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210
0.28001,10,34,57,71,86,100,115,128,138,141,150,156,164,172,178,183,184,186,189,191,191,194,192,193,194,194,194,195,195,196,196,196,197,198,197,198,198,199,198,198,198,197,197,197,197,197,197,197,197,198,198,197,198,198,198,197,198,198,198,198,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,198,198,198,197,197,198,197,197,197,197,197,197,197,197,197,198,197,197,197,197
0.32001,8,20,39,59,76,89,97,112,127,140,144,148,153,156,160,162,163,165,171,171,175,175,176,176,178,179,180,180,180,179,180,181,181,181,182,181,181,180,181,181,180,181,181,181,181,181,182,182,182,182,182,182,181,181,181,181,181,182,182,182,183,182,183,182,182,181,181,182,182,182,182,181,181,181,181,181,181,181,182,182,181,181,181,181,181,181,182,181,181,181,181,181,181,182,182,181,182,182,182,182
0.36001,10,27,48,61,73,84,97,103,110,116,119,123,127,129,133,136,136,137,137,138,139,139,140,142,142,142,143,144,144,145,145,145,144,145,145,145,144,144,144,144,145,145,145,145,145,145,144,144,144,144,144,144,145,145,145,145,145,144,144,144,144,145,144,145,145,146,146,145,144,144,144,145,144,145,144,144,144,144,144,144,144,144,144,144,144,144,144,145,145,145,145,145,145,144,144,144,144,144,144,144
0.40001,4,18,33,46,61,72,77,84,92,97,99,103,106,107,110,112,116,117,117,118,119,119,119,119,120,120,121,121,121,121,121,121,122,121,121,121,122,123,123,123,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,123,123,123,123,123,122,123,123,123,123,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122
0.44001,1,20,38,51,64,74,85,96,102,114,123,132,136,144,146,151,155,155,156,157,158,158,158,158,158,159,160,160,160,160,160,160,160,161,161,161,161,161,161,161,162,162,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
