0.08001,325,358,366,382,388,393,398,405,410,411,411,412,414,414,414,415,416,417,417,418,418,418,419,419,420,421,420,420,420,420,421,420,420,421,421,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420
0.12001,281,372,404,419,431,434,441,442,444,448,452,454,455,457,457,459,461,461,461,461,460,463,465,465,464,463,464,463,464,464,464,465,465,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464
0.16001,200,266,298,313,326,346,358,367,376,375,381,382,383,385,388,388,390,392,392,393,394,392,392,391,392,392,393,393,393,393,392,392,392,392,392,393,393,393,393,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392
0.20001,112,177,210,230,239,253,261,270,274,279,281,287,290,289,291,294,294,295,295,295,294,295,297,296,297,297,297,297,297,297,297,297,297,297,298,298,298,298,298,299,299,299,299,299,299,298,299,300,300,299,299,299,300,299,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
0.24001,78,139,168,191,210,218,225,230,237,242,243,244,244,248,252,251,253,253,255,254,255,255,254,256,255,258,256,257,257,257,257,258,258,256,258,257,258,260,259,258,258,257,257,258,258,259,258,257,257,259,259,259,257,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259
0.28001,40,86,117,135,158,176,184,192,205,210,215,219,222,224,223,224,223,226,229,232,233,233,235,235,236,235,237,237,237,236,236,236,238,238,238,239,237,236,237,237,236,238,237,235,236,237,236,237,236,235,235,235,236,235,236,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235
0.32001,32,63,88,111,121,127,137,143,149,154,161,165,170,171,172,173,176,178,180,182,180,180,182,182,182,182,180,180,183,184,185,184,182,184,183,182,183,182,182,183,184,182,183,184,183,182,184,183,182,182,182,182,182,183,182,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184
0.36001,8,43,62,82,89,96,100,105,111,116,119,122,125,128,129,130,132,132,132,133,135,134,135,135,136,137,138,138,137,137,137,137,137,137,137,138,138,138,138,138,138,139,138,139,139,139,139,138,140,139,138,138,139,138,139,138,138,138,138,138,138,138,138,138,138,138,139,139,139,139,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138
0.40001,9,24,40,53,63,68,71,74,80,85,94,95,98,98,98,100,98,99,101,102,101,104,103,104,104,104,103,103,104,104,103,103,103,103,104,104,104,105,104,104,104,104,105,105,104,105,104,104,104,106,107,106,105,106,105,105,106,105,105,105,105,105,105,105,105,106,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
0.44001,0,5,13,21,31,38,50,56,62,62,66,67,70,75,77,77,80,83,83,83,85,85,88,88,88,88,90,90,90,90,90,89,88,88,90,89,89,89,90,90,90,91,90,89,90,89,90,91,91,90,90,91,90,89,91,91,89,90,90,91,90,91,91,91,91,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
0.48001,0,3,22,30,37,47,51,60,63,67,71,71,73,73,73,75,79,80,80,82,83,83,83,84,84,84,84,84,84,84,85,85,86,86,84,85,85,85,85,85,85,84,85,84,85,85,84,84,84,84,84,84,85,86,85,86,86,87,87,86,87,86,86,86,86,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
0.52001,0,2,9,14,25,33,36,41,47,50,56,59,63,65,66,67,68,68,68,69,69,69,69,69,70,70,70,71,71,71,71,72,72,72,73,74,74,74,74,74,74,74,74,75,74,74,74,74,74,74,74,74,74,74,74,74,75,74,74,74,74,74,74,74,74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
0.56001,0,1,4,7,12,19,21,24,27,29,30,32,33,33,34,35,36,37,38,38,38,38,39,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
0.60001,0,0,2,2,5,9,13,17,20,22,23,24,27,27,29,30,30,32,33,33,34,34,34,34,34,34,34,35,35,35,35,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
0.64001,0,2,6,10,15,20,26,30,33,36,39,43,44,45,48,52,53,53,54,55,56,57,57,57,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
0.68001,0,4,19,31,48,64,78,91,97,104,120,126,132,134,136,139,141,143,145,148,150,151,155,157,157,158,159,159,159,159,160,161,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162
0.72001,0,1,8,14,35,48,64,75,88,96,104,114,119,122,125,129,136,139,141,144,145,147,148,149,149,149,152,152,152,153,153,155,154,154,154,155,155,155,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156
0.76001,0,4,12,23,38,56,79,97,103,112,119,129,138,144,147,151,157,160,160,163,163,167,173,173,175,176,175,177,180,179,180,179,179,179,180,180,181,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183
0.80001,0,1,5,17,25,36,48,58,72,81,98,107,112,119,121,124,125,129,132,132,136,136,136,137,140,140,141,142,142,145,145,145,145,146,146,146,147,148,148,148,148,148,149,149,149,149,149,149,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150
0.84001,0,2,2,9,21,31,37,48,56,61,68,73,77,79,86,92,95,98,103,104,104,104,107,109,108,110,111,110,111,111,111,110,110,110,110,110,110,110,111,112,113,112,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
0.88001,0,1,3,6,13,23,32,44,51,58,61,63,68,69,70,71,73,74,75,75,78,80,83,84,87,86,87,88,88,88,88,89,90,89,89,89,89,89,89,89,89,90,90,89,89,89,90,90,90,90,90,90,90,91,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
0.92001,0,0,2,10,19,23,27,33,39,45,51,55,58,60,62,67,74,77,79,80,80,81,81,81,81,81,81,81,81,81,81,82,82,83,85,85,85,85,85,85,84,85,85,86,87,87,87,86,86,88,88,88,88,87,88,88,87,87,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88
0.96001,0,0,2,4,6,9,15,19,25,28,34,38,43,46,53,59,59,59,60,62,62,63,64,65,66,66,68,69,70,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,73,72,72,73,73,73,73,73,74,74,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73
1.00001,0,0,0,1,4,7,12,13,19,21,24,28,32,37,40,41,40,42,42,43,45,50,51,53,52,53,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
1.04001,0,0,0,3,6,13,15,17,23,25,27,28,31,35,35,38,41,43,44,47,47,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
1.08001,0,0,0,1,2,3,3,7,8,10,12,14,15,17,19,19,21,22,24,24,25,27,28,30,30,31,31,31,31,31,33,33,33,34,34,34,34,35,36,37,37,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
1.12001,0,0,0,0,1,3,7,8,8,9,9,11,13,17,20,21,22,23,24,24,26,27,27,27,27,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
1.16001,0,0,1,1,3,6,7,8,8,9,12,13,15,15,17,18,18,18,18,20,21,21,22,23,23,23,23,23,24,24,25,25,26,26,26,26,26,26,27,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1.20001,0,0,0,2,2,3,5,7,11,13,16,20,22,25,27,27,28,29,30,34,33,34,34,35,36,36,36,36,37,37,37,37,37,37,37,37,38,38,39,39,39,39,39,39,39,39,39,40,40,40,40,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
1.24001,0,0,0,0,0,0,1,4,4,6,9,9,12,14,16,16,17,20,22,23,25,25,26,27,27,27,27,27,27,28,29,29,30,30,30,30,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
1.28001,0,0,0,0,0,1,1,1,3,3,4,5,5,5,7,8,8,10,10,10,10,11,12,14,14,15,16,17,18,18,18,19,19,19,19,20,20,20,21,22,23,23,23,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26
1.32001,0,0,0,0,0,0,0,1,2,3,4,4,7,7,8,10,12,15,17,21,20,21,23,24,26,26,29,30,31,32,32,32,33,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
1.36001,0,0,0,0,0,1,2,2,5,7,8,11,11,14,15,16,15,16,16,19,21,21,21,21,21,21,21,23,23,24,24,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,28,28,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1.40001,0,0,0,0,0,0,0,1,1,2,3,4,6,7,7,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,13,13,13,14,15,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
1.44001,0,0,0,0,0,0,0,2,3,4,5,5,5,6,6,8,9,9,10,11,11,13,13,13,13,13,14,14,14,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
1.48001,0,0,0,0,1,1,2,2,2,3,4,8,9,10,12,13,15,16,17,17,17,19,19,19,19,19,19,20,20,21,21,21,21,21,22,22,22,22,23,23,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1.52001,0,0,0,0,0,0,1,3,3,5,6,8,8,9,10,12,13,15,15,15,15,16,17,17,19,20,20,20,21,21,21,21,22,23,23,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1.56001,0,0,0,0,0,1,1,1,2,2,4,5,6,6,6,9,10,11,13,14,15,15,15,16,17,19,21,21,21,22,23,23,24,25,25,25,25,25,25,25,26,26,26,26,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
